Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Distanciaos,"Aren,ElRoca",Distanciaos,163479,False,36,1,1,4,0.468,0.756,0.485,0,0.344,-11.258,0.0768,0.115,106.848,DailyMix3
Tu Foto Del DNI,"Marmi,Aitana",Tu Foto Del DNI,179653,False,75,10,0,4,0.0306,0.488,0.922,0,0.374,-2.542,0.0978,0.52,172.804,DailyMix3
Paciencia,Kora,01,209542,False,51,5,1,4,0.897,0.859,0.189,0.000301,0.138,-12.279,0.0651,0.316,140.074,DailyMix3
Como una Estrella,Miranda,Valknut,141322,False,36,1,1,4,0.785,0.445,0.576,0.0157,0.0887,-9.609,0.0477,0.0355,104.981,DailyMix3
Borracho,Sebastián Cortés,Borracho,191133,True,52,5,1,4,0.107,0.84,0.548,0,0.362,-8.856,0.0773,0.654,93.014,DailyMix3
Aunque Me Duelas,"Chema Rivas,Lérica",Aunque Me Duelas,178750,False,57,9,1,4,0.0452,0.588,0.773,0,0.489,-5.897,0.269,0.571,191.891,DailyMix3
Tú y yo,Air Magno,Tú y yo,137400,False,53,4,1,4,0.0851,0.85,0.836,0,0.258,-4.949,0.0995,0.964,99.888,DailyMix3
Te Quiodio,Pol Granch,Te Quiodio,151000,False,54,7,1,4,0.134,0.487,0.546,0,0.125,-7.729,0.209,0.446,83.006,DailyMix3
Mi Religión,Nil Moliner,Bailando en la batalla,191379,False,58,5,1,4,0.267,0.851,0.729,1.21e-06,0.197,-5.046,0.0275,0.973,106.011,DailyMix3
Tu Historia y la Mía,"Hens,Only",Tu Historia y la Mía,200440,False,51,8,0,4,0.367,0.696,0.725,0,0.111,-7.358,0.211,0.537,111.968,DailyMix3
Me Noto Distinto,"Mayo 214,Fulston,La Cantera",Me Noto Distinto,195423,True,56,10,0,4,0.323,0.692,0.515,0,0.0832,-9.053,0.0966,0.392,112.921,DailyMix3
Narcolepsia,"fernandocosta,Chichobeats",Yipiyou,149583,True,57,2,1,4,0.308,0.776,0.607,0,0.11,-8.35,0.367,0.771,93.85,DailyMix3
Vacío,Inazio,Vacío,143999,False,45,3,1,4,0.855,0.587,0.107,0,0.198,-18.165,0.0779,0.344,128.166,DailyMix3
Problemas,Paris Boy,Problemas,222892,True,80,1,0,4,0.677,0.787,0.238,2.2e-05,0.0869,-13.154,0.0554,0.262,98.022,DailyMix3
"Quiero, Quiero y Quiero",Arnau Griso,"Quiero, Quiero y Quiero",205933,False,58,6,1,4,0.0993,0.771,0.748,0,0.105,-5.18,0.033,0.774,107.954,DailyMix3
110,Luis Fercán,110,211778,True,45,11,1,4,0.872,0.606,0.182,0,0.0945,-8.472,0.0411,0.373,110.859,DailyMix3
Chocolatito,Pol Granch,Tengo Que Calmarme,179593,False,50,2,1,4,0.103,0.793,0.433,1.52e-05,0.14,-6.81,0.0418,0.551,119.969,DailyMix3
