Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Elektric City,Chick Corea Elektric Band,The Chick Corea Elektric Band,251000,False,0,5,0,4,0.0574,0.61,0.628,0.561,0.321,-14.545,0.0314,0.948,103.453,Slap
Face First,Tribal Tech,Face First,424973,False,40,7,1,4,0.0277,0.566,0.887,0.906,0.127,-10.24,0.0529,0.527,123.935,Slap
Birdland,Weather Report,Original Album Classics,356760,False,0,0,1,4,0.434,0.589,0.532,0.00157,0.0794,-12.021,0.0359,0.527,156.868,Slap
Some Skunk Funk,The Brecker Brothers,The Essential Brecker Brothers,352613,False,13,0,1,4,0.401,0.688,0.683,0.825,0.161,-10.352,0.0635,0.873,131.096,Slap
Chicken,"Jaco Pastorius,Peter Lübke,Biréli Lagrène",Broadway Blues,351599,False,48,5,0,4,0.658,0.604,0.574,0.851,0.0994,-13.938,0.0381,0.755,91.94,Slap
Hard-Wired,Dave Weckl,Hard-Wired,244733,False,0,5,1,4,0.0155,0.555,0.816,0.502,0.0753,-8.67,0.0365,0.664,129.792,Slap
What About Me?,Snarky Puppy,We Like It Here,402266,False,49,11,0,4,0.0285,0.386,0.917,0.897,0.878,-8.089,0.103,0.568,127.315,Slap
Black Ice,Jeff Lorber Fusion,Now Is The Time,256133,False,20,11,0,4,0.647,0.713,0.595,0.872,0.131,-11.063,0.0373,0.752,125.033,Slap
Dolemite,Scott Henderson,Tore Down House,352466,False,37,1,1,4,0.0111,0.655,0.913,0.916,0.423,-6.443,0.084,0.745,132.763,Slap
What You Won't Do for Love,Victor Wooten,What Did He Say? (Remastered),282946,False,40,2,0,4,0.539,0.608,0.5,0.845,0.0853,-7.987,0.0358,0.42,99.769,Slap
Teen Town,Weather Report,Original Album Classics,170826,False,0,2,1,4,0.428,0.517,0.677,0.781,0.194,-13.486,0.034,0.561,127.611,Slap
1-4-U,Alain Caron,Septentrion,417920,False,16,8,1,4,0.0959,0.695,0.818,0.663,0.237,-9.038,0.0356,0.958,110.006,Slap
Stratus,Billy Cobham,Spectrum,589786,False,41,6,0,4,0.0274,0.376,0.804,0.784,0.282,-8.591,0.076,0.607,163.231,Slap
Lingus,Snarky Puppy,We Like It Here,645720,False,52,9,0,5,0.147,0.457,0.776,0.676,0.689,-10.238,0.142,0.476,129.896,Slap
BC,Tal Wilkenfeld,Transformation,381786,False,29,2,1,4,0.301,0.47,0.891,0.805,0.106,-6.252,0.039,0.781,119.167,Slap
Festival De Ritmo,"Dave Weckl,Eric Marienthal",Master Plan,291733,False,0,4,0,4,0.0208,0.635,0.749,0.889,0.0706,-12.833,0.0411,0.772,124.063,Slap
Detroit,Marcus Miller,Renaissance,344706,False,39,10,1,4,0.0246,0.809,0.729,0.897,0.0606,-6.707,0.0474,0.929,92.041,Slap
Shofukan,Snarky Puppy,We Like It Here,393053,False,50,4,0,4,0.0642,0.426,0.754,0.765,0.701,-9.125,0.074,0.228,167.42,Slap
U Can't Hold No Groove (If You Ain't Got No Pocket),Victor Wooten,A Show of Hands 15,239533,False,43,0,1,4,0.111,0.543,0.383,0.463,0.147,-13.793,0.0442,0.522,129.726,Slap
Aircraft,"Dennis Chambers,Brian Auger",Groove and More,325480,False,19,10,0,4,0.058,0.71,0.905,0.911,0.133,-8.475,0.0479,0.66,110.009,Slap
Tower Of Inspiration,Dave Weckl,Master Plan,239360,False,0,7,1,4,0.00252,0.663,0.861,0.906,0.041,-14.04,0.0438,0.866,124.772,Slap
"Come On, Come Over",Jaco Pastorius,Jaco Pastorius,233200,False,46,7,1,4,0.564,0.688,0.72,0.000744,0.0464,-10.796,0.0449,0.96,109.516,Slap
The Big Wave,Tribal Tech,Illicit,391400,False,25,1,1,4,0.0252,0.445,0.76,0.855,0.115,-9.87,0.0548,0.408,154.327,Slap
Bad Asteroid,The Aristocrats,The Aristocrats,353666,False,44,11,0,4,0.0301,0.485,0.727,0.758,0.163,-7.257,0.0462,0.391,87.349,Slap
Medieval Overture - Instrumental,Return To Forever,The Essential Return To Forever,314173,False,8,7,1,3,0.138,0.446,0.776,0.287,0.0788,-9.531,0.0529,0.224,111.644,Slap
Mixed Bag,Dave Weckl Band,Multiplicity,397173,False,0,8,1,1,0.0996,0.534,0.872,0.846,0.0437,-8.632,0.0403,0.818,119.739,Slap
Escher Sketch (A Tale Of Two Rhythms),Michael Brecker,Now You See It ... (Now You Don't),325893,False,0,3,1,3,0.328,0.679,0.519,0.456,0.219,-13.271,0.04,0.789,115.945,Slap
Extraction,"Greg Howe,Victor Wooten,Dennis Chambers",Extraction,373813,False,36,2,0,4,0.417,0.595,0.82,0.502,0.13,-7.913,0.0865,0.622,137.17,Slap
Schizophrenic,"Oz Noy,Will Lee,Anton Fig,Keith Carlock,Steve Lukather,Ricky Peterson",Schizophrenic,432333,False,34,7,1,4,0.00606,0.691,0.801,0.895,0.0994,-6.582,0.0496,0.497,100.117,Slap
Riding Giants,"Cristiano Parato,Mike Stern,Dave Weckl","Riding Giants (feat. Mike Stern, Dave Weckl)",371617,False,28,0,0,4,0.425,0.59,0.707,0.904,0.143,-7.801,0.0486,0.694,94.986,Slap
