Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Mucho,Bejo,Hipi Hapa Vacilanduki,121363,True,50,4,1,1,0.083,0.509,0.719,0,0.102,-6.198,0.513,0.0732,144.904,RapEspanol(TLob)
¿Verde Azulado o Azul Verdoso?,"Bejo,Sume Beats",Parafernalio,166315,False,34,4,1,4,0.93,0.816,0.546,6.57e-05,0.166,-8.213,0.41,0.594,114.163,RapEspanol(TLob)
Mentecato,"Bejo,Cookin Soul",Parafernalio,141369,False,44,0,1,4,0.706,0.946,0.685,7.16e-05,0.0792,-5.579,0.198,0.717,109.524,RapEspanol(TLob)
Onomeatropella,"Bejo,Dj Pimp",Parafernalio,177000,False,34,1,1,4,0.35,0.856,0.661,4.01e-06,0.0494,-7.495,0.219,0.835,160.089,RapEspanol(TLob)
Carpe Diem,Beret,Inéditos,157082,False,49,10,0,4,0.325,0.569,0.321,0,0.0977,-14.132,0.576,0.961,85.794,RapEspanol(TLob)
Dime Dónde Voy,Blake,Dime Dónde Voy,177893,True,0,8,1,4,0.358,0.875,0.72,0,0.237,-8.308,0.212,0.572,111.912,RapEspanol(TLob)
Game Over,Blake,Game Over,147461,True,0,8,1,4,0.287,0.769,0.799,4.17e-05,0.0388,-12.962,0.31,0.961,79.127,RapEspanol(TLob)
IDEALES,"Blake,Zaidbreak",IDEALES,251323,False,0,6,0,4,0.00679,0.639,0.569,0,0.0812,-14.577,0.278,0.629,119.71,RapEspanol(TLob)
Instinto,"Blake,Key Drama",Instinto,262551,True,37,9,1,4,0.388,0.654,0.702,0,0.423,-10.001,0.322,0.614,91.95,RapEspanol(TLob)
Lengua de Serpiente,Blake,Lengua de Serpiente,226063,True,0,7,0,4,0.408,0.809,0.618,0,0.147,-11.823,0.107,0.941,102.055,RapEspanol(TLob)
Muy Fan,Blake,Muy Fan,201131,True,0,9,1,4,0.119,0.875,0.797,0,0.0453,-9.375,0.13,0.925,113.028,RapEspanol(TLob)
Psycho,Blake,Psycho,206994,True,0,9,0,4,0.597,0.766,0.573,1.99e-06,0.198,-12.025,0.16,0.668,99.941,RapEspanol(TLob)
Rema,Blake,Rema,198720,True,0,3,0,4,0.451,0.888,0.853,1.98e-06,0.0501,-9.55,0.0998,0.962,124.68,RapEspanol(TLob)
Reset,Blake,Reset,254997,True,0,2,1,4,0.605,0.646,0.834,0,0.314,-6.328,0.0909,0.928,79.66,RapEspanol(TLob)
El Coco,Blake,Talismán,186984,False,44,2,1,4,0.411,0.646,0.845,0,0.0713,-7.523,0.427,0.897,101.538,RapEspanol(TLob)
Chan Chán (feat. Dejen Algo),"Borderline,Dejen Algo",OrdenLibre,287425,True,35,1,1,4,0.235,0.81,0.73,0,0.647,-5.068,0.218,0.683,115.023,RapEspanol(TLob)
Hala,"Caravan Trip,Bejo",Hala,126896,True,0,7,1,4,0.0555,0.831,0.497,1.82e-06,0.684,-7.924,0.279,0.939,87.023,RapEspanol(TLob)
Prototype,"Caravan Trip,Scarface Johansson",Prototype,126599,True,0,1,1,4,0.0237,0.883,0.767,0.438,0.109,-9.766,0.18,0.322,99.985,RapEspanol(TLob)
Bricks (feat. Migos),"Carnage,Migos",Papi Gordo,264000,True,41,8,1,4,0.27,0.777,0.765,1e-06,0.114,-5.147,0.297,0.424,145.897,RapEspanol(TLob)
440 Freestyle,Ceky Viciny,440 Freestyle,280424,True,12,11,0,4,0.343,0.741,0.764,1.66e-06,0.54,-7.528,0.378,0.816,97.838,RapEspanol(TLob)
Arte y Paciencia,Chusterfield,Arte y Paciencia,242520,False,39,4,0,4,0.822,0.637,0.458,0,0.112,-13.842,0.226,0.734,98.01,RapEspanol(TLob)
Aquí te Pillo Aquí Temazo,"Cookin Soul,Mucho Muchacho",Cookin Bananas (5 Aniversario / Remasterizado),172843,True,36,4,0,4,0.0432,0.421,0.91,1.71e-06,0.415,-6.015,0.495,0.415,185.532,RapEspanol(TLob)
Ficción,"Costa,Bebe,MYGAL",Ficción,214019,False,19,1,0,4,0.514,0.761,0.827,0.00018,0.0768,-5.701,0.356,0.927,102.882,RapEspanol(TLob)
Ciudad Pecado,Costa,Inmortal,219428,True,7,10,0,4,0.212,0.714,0.9,0,0.338,-3.704,0.33,0.589,140.056,RapEspanol(TLob)
El Rey,Costa,Inmortal,200877,True,7,6,0,4,0.0271,0.537,0.935,0,0.414,-3.23,0.264,0.857,165.047,RapEspanol(TLob)
Quimera,Costa,Inmortal,209237,True,3,11,0,4,0.584,0.689,0.907,0,0.345,-4.529,0.337,0.665,78.01,RapEspanol(TLob)
Colgado,Costa,Inmortal,225141,True,2,1,1,4,0.0908,0.636,0.973,2.17e-06,0.33,-2.862,0.325,0.264,179.966,RapEspanol(TLob)
Maradona,Costa,Inmortal,222857,True,3,11,1,4,0.0231,0.661,0.839,0,0.0806,-6.482,0.236,0.407,139.971,RapEspanol(TLob)
Demonios y Bares de Viejos,"Costa,Natos y Waor",Inmortal,242909,True,17,1,0,4,0.484,0.502,0.917,0,0.214,-2.636,0.392,0.768,82.575,RapEspanol(TLob)
Antihéroes,"Costa,Kunta K,Carmona",Inmortal,197100,True,2,0,1,4,0.549,0.802,0.973,0,0.242,-1.4,0.207,0.856,99.992,RapEspanol(TLob)
Callejón,Costa,Inmortal,182542,True,5,9,1,4,0.381,0.653,0.933,4.62e-06,0.145,-3.373,0.22,0.708,174.369,RapEspanol(TLob)
Truenos,Costa,Inmortal,204800,True,7,6,1,4,0.0567,0.529,0.95,0,0.361,-2.622,0.211,0.325,178.767,RapEspanol(TLob)
Diablo,Costa,Maldito,281164,True,6,1,1,4,0.366,0.455,0.922,0,0.107,-1.499,0.255,0.425,94.623,RapEspanol(TLob)
Sicario,Costa,Maldito,201875,True,4,0,1,4,0.263,0.694,0.813,0.0051,0.104,-5.043,0.188,0.674,127.089,RapEspanol(TLob)
Torre de babel,Costa,Maldito,208062,True,4,10,0,4,0.0691,0.673,0.854,0.000316,0.0881,-5.175,0.0825,0.292,145.053,RapEspanol(TLob)
Marginal,Costa,Maldito,197666,True,4,11,0,4,0.184,0.732,0.838,5.98e-05,0.129,-4.404,0.25,0.402,129.959,RapEspanol(TLob)
Utopía,Costa,Maldito,264000,True,4,4,1,4,0.0152,0.419,0.897,0,0.344,-2.536,0.166,0.177,179.353,RapEspanol(TLob)
Old G,"Costa,Elegangster",Maldito,196914,True,3,2,1,4,0.153,0.591,0.893,0,0.136,-1.864,0.064,0.379,160.023,RapEspanol(TLob)
Maldito,Costa,Maldito,233403,True,5,2,1,4,0.681,0.699,0.796,0.00011,0.0784,-4.879,0.2,0.413,89.914,RapEspanol(TLob)
Halloween,Costa,Maldito,191712,True,12,4,0,4,0.201,0.642,0.913,0,0.218,-3.812,0.243,0.601,97.981,RapEspanol(TLob)
After House,"C.R.O,Cazzu",After House,164986,False,62,6,0,4,0.536,0.803,0.525,0.207,0.103,-10.178,0.0878,0.57,118.003,RapEspanol(TLob)
Coquito la Pieza,Cruz Cafuné,Maracucho Bueno Muere Chiquito,188351,True,48,7,0,4,0.0734,0.757,0.789,0,0.236,-6.207,0.132,0.513,90.004,RapEspanol(TLob)
Tokyo Drift,Cruz Cafuné,Maracucho Bueno Muere Chiquito,167466,True,41,9,0,4,0.00856,0.864,0.699,0.000276,0.116,-5.41,0.184,0.591,99.983,RapEspanol(TLob)
Mina el Hammani,Cruz Cafuné,Mina el Hammani,197033,True,37,11,0,4,0.162,0.851,0.476,1.05e-05,0.168,-10.8,0.288,0.223,124.992,RapEspanol(TLob)
Mi Isla / 10k,Cruz Cafuné,Moonlight922,178900,True,43,8,1,4,0.288,0.845,0.495,0,0.124,-7.942,0.189,0.624,140.01,RapEspanol(TLob)
Ojitos Aguaos,Cruz Cafuné,Moonlight922,198467,False,52,3,0,4,0.132,0.807,0.489,0,0.0817,-10.848,0.15,0.608,160.912,RapEspanol(TLob)
Lo Pues Intentar,Cruz Cafuné,Moonlight922,199948,True,50,5,0,4,0.592,0.905,0.373,0,0.119,-11.038,0.234,0.749,107.972,RapEspanol(TLob)
Mi Casa,Cruz Cafuné,Pa'l Coche,166113,True,57,1,1,4,0.138,0.888,0.563,8.13e-06,0.116,-7.432,0.142,0.444,99.481,RapEspanol(TLob)
Tumbao,Cruz Cafuné,Tumbao,126942,False,46,9,0,4,0.135,0.826,0.461,0.281,0.287,-6.966,0.0648,0.346,94.974,RapEspanol(TLob)
5 Stars (feat. Polima Westcoast),"C. Tangana,Duki,Neo Pistea,Polimá Westcoast",5 Stars (feat. Polima Westcoast),244971,False,57,7,0,4,0.242,0.801,0.723,0,0.106,-5.595,0.0456,0.599,123.994,RapEspanol(TLob)
Bien Duro,C. Tangana,Bien Duro,182540,False,61,7,1,4,0.163,0.845,0.67,0.0242,0.1,-5.873,0.207,0.69,101.028,RapEspanol(TLob)
Traicionero (feat. Cromo X),"C. Tangana,Cromo X",Traicionero (feat. Cromo X),207540,False,47,10,1,4,0.133,0.542,0.848,0.0363,0.171,-3.658,0.0597,0.513,117.998,RapEspanol(TLob)
Kids N' Drugs,DAPS,Kids N' Drugs,145920,True,46,7,1,4,0.0316,0.898,0.455,0,0.127,-10.063,0.128,0.268,125.016,RapEspanol(TLob)
Último Tren,"Da Silva,Matasvandals,Chambras",Último Tren,148050,False,25,8,1,4,0.37,0.728,0.795,0,0.0412,-7.261,0.261,0.961,92.165,RapEspanol(TLob)
Sueño de una noche de verano,Delahoja,El Mordisco,272904,False,46,0,1,4,0.18,0.904,0.692,0,0.55,-6.268,0.544,0.845,91.518,RapEspanol(TLob)
777,"Delaossa,Easy-S",777,180813,False,0,8,1,4,0.0865,0.522,0.763,0,0.143,-4.343,0.375,0.666,177.912,RapEspanol(TLob)
Aleluya,"Delaossa,J.Moods",Aleluya,233181,True,47,0,0,4,0.224,0.73,0.499,0,0.203,-6.939,0.391,0.59,88.072,RapEspanol(TLob)
La placita,"Delaossa,Easy-S,J.Moods",La placita,228292,False,0,4,0,4,0.774,0.563,0.534,0,0.13,-8.055,0.342,0.659,81.737,RapEspanol(TLob)
Lejos,"Delaossa,Cruz Cafuné,Gese Da O",Lejos,202580,False,55,5,0,4,0.188,0.76,0.522,0,0.169,-6.984,0.264,0.631,93.001,RapEspanol(TLob)
Money Dreams,Delaossa,Money Dreams,182790,True,43,1,1,3,0.285,0.654,0.497,0,0.114,-5.813,0.444,0.17,129.969,RapEspanol(TLob)
Puff Daddy,"Delaossa,J.Moods",Puff Daddy,202588,True,0,1,0,4,0.702,0.592,0.739,0,0.66,-5.774,0.448,0.687,83.687,RapEspanol(TLob)
Rounders,Delaossa,Rounders,148500,True,44,6,1,4,0.386,0.639,0.535,0,0.105,-8.222,0.809,0.693,82.529,RapEspanol(TLob)
La Función,"Delaossa,J.Moods",Un Perro Andaluz,178000,False,34,5,0,4,0.206,0.629,0.886,0,0.0815,-9.068,0.536,0.163,81.9,RapEspanol(TLob)
13/18,DELLAFUENTE,13/18,213000,False,0,10,0,4,0.523,0.689,0.789,4.14e-05,0.206,-7.31,0.125,0.806,80.772,RapEspanol(TLob)
Rimas y Notas,"Delta Mc,Cidtronyck",Rimas y Notas,256600,False,9,1,1,4,0.485,0.759,0.731,1.52e-06,0.19,-7.638,0.459,0.839,86.771,RapEspanol(TLob)
Mueve mueve,"Denom,fernandocosta",Medicina,165463,True,45,5,0,4,0.423,0.848,0.773,0.000108,0.289,-6.639,0.18,0.714,93.05,RapEspanol(TLob)
Dime Tú Qué Tienes,Diego el Jhane,Dime Tú Qué Tienes,217036,False,32,1,1,4,0.356,0.741,0.724,0,0.0896,-5.982,0.293,0.567,94.027,RapEspanol(TLob)
Hazme Five,Dirtyporko,Hazme Five,150752,True,0,2,1,4,0.314,0.758,0.717,0,0.0936,-7.711,0.125,0.69,135.061,RapEspanol(TLob)
Chacho,"Dollar Selmouni,fernandocosta",Chacho,151469,True,6,1,1,4,0.64,0.687,0.575,5.43e-06,0.691,-7.726,0.307,0.616,91.907,RapEspanol(TLob)
Si Quiere Estar Conmigo,"Dollar Selmouni,fernandocosta",Si Quiere Estar Conmigo,211200,False,2,6,0,4,0.293,0.732,0.787,0.0434,0.531,-6.053,0.0402,0.296,100.038,RapEspanol(TLob)
22:23,Don Patricio,22:23,201818,False,50,6,0,4,0.036,0.772,0.821,0.000231,0.0888,-4.889,0.326,0.55,175.818,RapEspanol(TLob)
La Papaya,Don Patricio,Don Papaya,202000,True,0,1,0,4,0.279,0.951,0.575,0,0.108,-7.739,0.166,0.604,119.989,RapEspanol(TLob)
Caribe Mix 93,Don Patricio,Don Papaya,177714,True,0,0,1,4,0.172,0.728,0.801,0,0.256,-5.642,0.268,0.77,105.115,RapEspanol(TLob)
La Merendola,Don Patricio,Don Papaya,185164,True,0,11,0,4,0.137,0.558,0.679,0,0.395,-7.395,0.339,0.693,103.703,RapEspanol(TLob)
Enchochado de Ti,Don Patricio,La Dura Vida del Joven Rapero,213373,True,61,7,1,4,0.408,0.556,0.507,0.00538,0.165,-6.565,0.351,0.531,180.072,RapEspanol(TLob)
Contando Lunares (feat. Cruz Cafuné),"Don Patricio,Cruz Cafuné",La Dura Vida del Joven Rapero,219666,True,1,4,0,4,0.444,0.856,0.523,0,0.0537,-10.481,0.131,0.709,105.935,RapEspanol(TLob)
Bonsái,Don Patricio,La Dura Vida del Joven Rapero,212785,True,0,0,0,4,0.0451,0.874,0.61,0,0.111,-8.109,0.116,0.676,139.937,RapEspanol(TLob)
Y a mi qué?,"Don Patricio,InnerCut",Y a mi qué?,181392,False,53,2,0,4,0.33,0.926,0.44,0,0.113,-8.285,0.482,0.894,139.937,RapEspanol(TLob)
Sacrificio,Dremen,Day Ii,207400,False,33,9,1,4,0.058,0.76,0.8,2.49e-06,0.0624,-5.436,0.104,0.683,128.014,RapEspanol(TLob)
Hello Cotto,Duki,Hello Cotto,217250,False,0,10,0,4,0.0495,0.668,0.799,0,0.0907,-2.797,0.311,0.431,140.133,RapEspanol(TLob)
Mamá,Easy-S,Mamá,200869,True,31,1,1,4,0.00936,0.768,0.69,3.17e-05,0.0576,-11.08,0.447,0.81,183.974,RapEspanol(TLob)
Mátame,"Easy-S,Delaossa",Mátame,192000,False,37,7,0,1,0.734,0.507,0.724,0,0.124,-3.596,0.133,0.765,77.056,RapEspanol(TLob)
Mi Visión,"Easy-S,Gese Da O",Mi Visión,170884,True,32,8,1,4,0.00449,0.607,0.783,0,0.08,-3.221,0.66,0.733,172.852,RapEspanol(TLob)
Puro,Easy-S,Puro,208840,True,0,11,0,4,0.0245,0.755,0.629,0,0.207,-8.953,0.464,0.621,97.497,RapEspanol(TLob)
Made In Orcasitas,El Jincho,Made In Orcasitas,233592,False,53,11,0,4,0.684,0.761,0.847,0,0.115,-9.521,0.377,0.82,98.436,RapEspanol(TLob)
Joint - No Fumes Marihuana,"El Niño de la Hipoteca,Loulogio,Da FLOWers",Joint - No Fumes Marihuana,190056,False,32,1,0,4,0.283,0.819,0.88,0,0.0782,-3.872,0.0916,0.748,112.01,RapEspanol(TLob)
Esclavos de lo ilegal,"El Niño Snake,fernandocosta",Esclavos de lo ilegal,149347,False,38,8,0,4,0.682,0.651,0.828,0,0.266,-7.414,0.447,0.85,92.128,RapEspanol(TLob)
SERÁ POR ALGO,"Endikah,fernandocosta,J Dose",SERÁ POR ALGO,220481,True,37,1,0,4,0.412,0.751,0.809,0,0.176,-3.171,0.36,0.9,83.011,RapEspanol(TLob)
Caras Blancas,"Falsalarma,Kaze",Oro y Arena,280053,False,31,1,0,4,0.12,0.764,0.516,0,0.108,-6.707,0.157,0.164,130.073,RapEspanol(TLob)
Barco a la deriva,fernandocosta,Barco a la deriva,230199,True,46,8,0,4,0.309,0.721,0.875,0,0.394,-5.975,0.395,0.581,95.999,RapEspanol(TLob)
