Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Encanto,"Don Omar,Sharlene Taule",Encanto,195400,False,0,8,1,4,0.145,0.746,0.88,0.000314,0.0815,-5.205,0.0518,0.901,172.003,Janngeuoo
Ganas Locas (feat. Farruko),"Prince Royce,Farruko",FIVE (Deluxe Edition),200440,False,55,7,0,4,0.0386,0.589,0.905,0,0.0827,-4.639,0.0521,0.756,176.014,Janngeuoo
Mi Religión,Yandel,#Update,237613,False,55,1,0,4,0.105,0.757,0.814,0,0.185,-5.0,0.0433,0.719,90.018,Janngeuoo
El chisme,Reykon,El Chisme,177799,False,53,9,0,4,0.119,0.723,0.929,0,0.171,-3.022,0.106,0.812,92.964,Janngeuoo
"Rápido, Brusco, Violento","Juan Magán,Boni & Kelly","Rápido, Brusco, Violento",193608,False,0,3,1,4,0.115,0.652,0.863,1.15e-06,0.258,-3.386,0.06,0.585,96.997,Janngeuoo
Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,"Reik,Zion & Lennox",Qué Gano Olvidándote (feat. Zion & Lennox) [Versión Urbana],246853,False,0,11,0,4,0.0869,0.49,0.894,0,0.103,-1.708,0.0947,0.653,197.989,Janngeuoo
Mamita,CNCO,Mamita,174201,False,0,10,1,4,0.112,0.803,0.724,3.67e-06,0.148,-4.835,0.0541,0.496,91.035,Janngeuoo
La isla del amor - Remix,"Demarco Flamenco,Juan Magán,Maki",Uno (Edición especial),220578,False,47,0,1,4,0.0583,0.616,0.828,0,0.083,-4.195,0.155,0.478,94.872,Janngeuoo
Rampao (feat. Fuego),"Calibu,Fuego",Rampao (feat. Fuego),235200,False,0,8,1,4,0.468,0.773,0.842,0,0.326,-3.913,0.11,0.794,120.026,Janngeuoo
Aprovéchame,Andy Rivera,Aprovéchame,189319,False,41,11,1,4,0.24,0.794,0.746,0.000161,0.0637,-4.881,0.111,0.739,178.032,Janngeuoo
Nunca Me Olvides (feat. Don Omar) - Remix,"Yandel,Don Omar",Nunca Me Olvides (feat. Don Omar) [Remix],220746,False,53,10,1,4,0.331,0.802,0.814,0,0.184,-4.087,0.0647,0.586,95.009,Janngeuoo
Me Descontrola,Alexis y Fido,Me Descontrola,227160,False,0,10,1,4,0.192,0.856,0.765,0,0.27,-5.266,0.0857,0.682,92.038,Janngeuoo
Deja vu,"Prince Royce,Shakira",FIVE (Deluxe Edition),196480,False,68,9,1,4,0.39,0.732,0.801,0,0.31,-3.859,0.0327,0.824,123.981,Janngeuoo
Ropa Interior,Justin Quiles,Ropa Interior,215305,False,0,6,0,4,0.263,0.759,0.807,0,0.082,-4.665,0.0363,0.681,92.031,Janngeuoo
Háblame Bajito,"Abraham Mateo,50 Cent,Austin Mahone",Háblame Bajito,270693,False,56,11,1,4,0.135,0.791,0.646,1.33e-05,0.16,-4.598,0.117,0.256,92.026,Janngeuoo
