"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:6RyuoOJXNzlVWpfC5xQyeI","Alocao (With Bad Gyal)","spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:4F4pp8NUW08JuXwnoxglpN","Omar Montes, Bad Gyal","spotify:album:6pEhppkTzrKKGkQw4fNqOD","Alocao (With Bad Gyal)","1","1","209320","spotify:user:merilpz","2020-04-04T21:35:55Z"
"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","Tusa","spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","KAROL G, Nicki Minaj","spotify:album:7mKevNHhVnZER3BLgI8O4F","Tusa","1","1","200960","spotify:user:merilpz","2020-04-04T21:36:08Z"
"spotify:track:7fODjB7BrQTGqh0hogW6XD","Que Mas Pues - Remix","spotify:artist:77ziqFxp5gaInVrF2lj4ht, spotify:artist:14zUHaJZo1mnYtn6IBRaRP, spotify:artist:1r4hJ1h58CWwUQe3MxPuau, spotify:artist:1SupJlEpv7RS2tPNRaHViT, spotify:artist:329e4yvIujISKGKz1BZZbO, spotify:artist:0KPX4Ucy9dk82uj4GpKesn, spotify:artist:1pQWsZQehhS4wavwh7Fnxd","Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez","spotify:album:3TgOrQ3p23Af8zSsxK8fdX","Sueños","1","9","305962","spotify:user:merilpz","2020-04-04T21:36:19Z"
"spotify:track:05UMNfz5U261JvPI4GPkZI","Prendío","spotify:artist:2CCgb0KApjfQDuTppovpf8","Rvfv","spotify:album:07mx8D37pAYPCRDsRPzDhP","Prendío","1","1","189718","spotify:user:merilpz","2020-04-04T21:36:23Z"
"spotify:track:37zdqI4r1gswIzczSBkRon","Aventura","spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:2R21vXR83lH98kGeO99Y66","Lunay, Ozuna, Anuel AA","spotify:album:46xbsFOp9g1WqTidQEs7YT","Épico","1","2","217129","spotify:user:merilpz","2020-04-04T21:36:44Z"
"spotify:track:3JHpk0DOTOzyh0777JFAky","Diosa","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:3dM5WCvdXdNqLE14d16GmJ","Easy Money Baby","1","12","214013","spotify:user:merilpz","2020-04-04T21:36:53Z"
"spotify:track:3mQ6SLdxxaL52Yte7KF2Ks","Morado","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","J Balvin","spotify:album:7ynTaSXD9esXkgY0GG8UFd","Morado","1","1","200666","spotify:user:merilpz","2020-04-04T21:36:56Z"
"spotify:track:3VPOZWtj8mM89IiRNygxgS","Se iluminaba","spotify:artist:0QrUbsrL5imqntAfDl8i7q, spotify:artist:6k8mwkKJKKjBILo7ypBspl","Fred De Palma, Ana Mena","spotify:album:6ZWT9vaRmBayZ6wpm7c5Un","Uebe","1","12","174291","spotify:user:merilpz","2020-04-04T21:37:01Z"
"spotify:track:5Xhqh4lwJPtMUTsdBztN1a","Me Gusta","spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:2R21vXR83lH98kGeO99Y66","Shakira, Anuel AA","spotify:album:4IcQ1ni07PmlOenqwf6MgG","Me Gusta","1","1","190570","spotify:user:merilpz","2020-04-04T21:37:05Z"
"spotify:track:4punHldq7Jfx0Plu7SdjQ0","Pegamos Tela","spotify:artist:4d3kmfoZBTuUPSUjgP45uo, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:2bxxlINUlcMQQb39K7IopR","Lérica, Omar Montes, Abraham Mateo","spotify:album:3frb0kzyPtfEblL13PrmHQ","Pegamos Tela","1","1","187940","spotify:user:merilpz","2020-04-04T21:37:08Z"
"spotify:track:2rc7BkzO8qepMFAxHtOrXc","Blanco","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","J Balvin","spotify:album:5mcUbpuVL0i5q4cECQ6cV4","Blanco","1","1","145800","spotify:user:merilpz","2020-04-04T21:37:12Z"
"spotify:track:4T7SpjqFNSpfdAsN66DkiE","Malibú con Piña","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:2BGhmOLFkUGijmaLmHNOrl","Malibú con Piña","1","1","167999","spotify:user:merilpz","2020-04-04T21:37:15Z"
"spotify:track:7na7Bk98usp84FaOJFPv3d","Tattoo","spotify:artist:1mcTU81TzQhprhouKaTkpq","Rauw Alejandro","spotify:album:2YRwWCfsk2Uf9ycGS7FRMV","Tattoo","1","1","202886","spotify:user:merilpz","2020-04-04T21:37:20Z"
"spotify:track:4pw6iaupM8ZiQU6EYaP0CJ","Bambino","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:1m9WPOccw8sizsVYUhSVjZ","Recycled J, Selecta","spotify:album:0eeVxzAAoOgouuGPgmiaKW","City Pop","1","2","167250","spotify:user:merilpz","2020-04-04T21:37:51Z"
"spotify:track:3GrQpgtJbK25hRQCO1kbzC","Aunque Digan Que Yo","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:1m9WPOccw8sizsVYUhSVjZ","Recycled J, Selecta","spotify:album:0eeVxzAAoOgouuGPgmiaKW","City Pop","1","9","191983","spotify:user:merilpz","2020-04-04T21:38:01Z"
"spotify:track:0DAVJGqQ4IEdXig9aE2AEj","Tiempo","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:1m9WPOccw8sizsVYUhSVjZ","Recycled J, Selecta","spotify:album:0eeVxzAAoOgouuGPgmiaKW","City Pop","1","13","175312","spotify:user:merilpz","2020-04-04T21:38:07Z"
"spotify:track:1kk0tNILxNPlhC5iMgHnVj","Por la Pasta","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:1m9WPOccw8sizsVYUhSVjZ","Recycled J, Selecta","spotify:album:0eeVxzAAoOgouuGPgmiaKW","City Pop","1","14","198687","spotify:user:merilpz","2020-04-04T21:38:10Z"
"spotify:track:1FzXko4aWC4nYtdLoXIuIK","Valga la Pena","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y","Recycled J","spotify:album:27ZI50Mj3MX2CBGkBhRUS0","Oro Rosa","1","9","209500","spotify:user:merilpz","2020-04-04T21:38:21Z"
"spotify:track:4zt7c0tpVPmg1jDEI0iqPu","Dueña De Ti","spotify:artist:4bWHA8fMNjzfGPQqnh5D6y","Recycled J","spotify:album:5Ny87imrGCNcApy2LGQe1c","Dueña De Ti","1","1","188297","spotify:user:merilpz","2020-04-04T21:38:37Z"
