Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Silly Things,Wild Child,Pillow Talk,254333,False,38,0.0,1.0,4.0,0.736,0.513,0.528,7.82e-06,0.109,-7.162000000000001,0.0643,0.386,141.415,Dinner Tracks
King of the World,First Aid Kit,The Lion's Roar,218840,False,0,0.0,1.0,4.0,0.0227,0.502,0.753,0.0,0.0845,-4.763999999999999,0.0372,0.523,104.62299999999999,Dinner Tracks
Hey,Falls,Into The Fire,181440,False,28,10.0,0.0,4.0,0.122,0.583,0.7,0.0,0.268,-5.428999999999999,0.0271,0.562,104.96600000000001,Dinner Tracks
Wild Country,Wake Owl,Wild Country EP,223583,False,0,9.0,1.0,4.0,0.451,0.5539999999999999,0.5660000000000001,0.000364,0.128,-8.728,0.0295,0.3670000000000001,86.051,Dinner Tracks
Nothing to Show For,Nathaniel Rateliff,Falling Faster Than You Can Run,249376,False,33,5.0,1.0,4.0,0.6609999999999999,0.45299999999999996,0.657,0.0031899999999999997,0.183,-7.737,0.0448,0.426,147.583,Dinner Tracks
Another,Greylag,Greylag,211466,False,14,0.0,1.0,4.0,0.6509999999999999,0.578,0.608,0.00275,0.0775,-9.23,0.0305,0.39399999999999996,91.007,Dinner Tracks
The Walls Are Coming Down,Fanfarlo,Reservoir,255280,False,32,7.0,1.0,3.0,0.006790000000000001,0.546,0.74,3.34e-05,0.0634,-5.631,0.0269,0.27899999999999997,101.652,Dinner Tracks
I Am Not Waiting Anymore,Field Report,Field Report,208186,False,18,5.0,1.0,3.0,0.785,0.447,0.262,0.000135,0.122,-9.218,0.036000000000000004,0.165,80.59,Dinner Tracks
Poison Cup,M. Ward,Post-War,160693,False,34,0.0,1.0,4.0,0.33299999999999996,0.45299999999999996,0.5589999999999999,0.0104,0.109,-9.466000000000001,0.0307,0.282,112.221,Dinner Tracks
Home from Home,Roo Panes,Land of the Living EP,180613,False,0,7.0,1.0,3.0,0.807,0.528,0.28,0.000377,0.11599999999999999,-10.181000000000001,0.0368,0.34700000000000003,102.061,Dinner Tracks
Cherry Wine - Live,Hozier,Hozier,240146,False,63,1.0,1.0,4.0,0.951,0.415,0.11,0.00234,0.0962,-14.901,0.0388,0.23399999999999999,81.876,Dinner Tracks
Either Way,Beta Radio,Seven Sisters,135560,False,53,8.0,1.0,4.0,0.637,0.6509999999999999,0.621,0.000122,0.0712,-7.271,0.0359,0.914,77.578,Dinner Tracks
Northern Lights,Bowerbirds,Upper Air,174000,False,39,5.0,1.0,4.0,0.5479999999999999,0.69,0.439,0.00117,0.163,-9.476,0.0289,0.261,114.118,Dinner Tracks
5 Years Time,Noah And The Whale,"Peaceful, The World Lays Me Down",214920,False,54,0.0,1.0,4.0,0.35100000000000003,0.8029999999999999,0.5479999999999999,0.0,0.0953,-7.103,0.12,0.75,121.94200000000001,Dinner Tracks
Don't Let It Get You Down,Johnnyswim,Heart Beats,200400,False,0,7.0,0.0,4.0,0.0926,0.69,0.657,0.00020899999999999998,0.12,-4.397,0.0372,0.501,140.005,Dinner Tracks
Amy,Ryan Adams,Heartbreaker,226036,False,38,6.0,1.0,4.0,0.8320000000000001,0.501,0.075,0.000152,0.102,-19.697,0.0352,0.214,124.131,Dinner Tracks
At Home,Crystal Fighters,Star Of Love,306440,False,0,11.0,1.0,4.0,0.10400000000000001,0.649,0.897,0.19699999999999998,0.121,-4.809,0.0318,0.34600000000000003,105.00200000000001,Dinner Tracks
Little More Time,Ciaran Lavery,Not Nearly Dark,226880,False,0,10.0,1.0,4.0,0.539,0.632,0.546,8.45e-05,0.617,-8.57,0.0333,0.4,72.559,Dinner Tracks
Easy to Love - Live at Spotify House,Ivan & Alyosha,Spotify Sessions,217630,False,10,4.0,1.0,4.0,0.294,0.613,0.53,1.13e-05,0.11599999999999999,-8.201,0.035,0.626,171.81400000000005,Dinner Tracks
