"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:4YIC82vyZpWPc87MUK472B","Jumpin Out The Face","spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Lil Mosey","spotify:album:0VVV8k3utS3P1PJlIVK0aj","Jumpin Out The Face","1","1","170808","spotify:user:","2020-11-13T05:01:09Z"
"spotify:track:4wmZtoif8SGm7PDqgKrEXr","4 Thangs (feat. Big Sean & Hit-Boy)","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:6q3p11nP1p80Ey6LrOOSed, spotify:artist:0c173mlxpT3dSFRgMO8XPh","Freddie Gibbs, Hit-Boy, Big Sean","spotify:album:7DaO2NczGej6crL0eTAXcS","4 Thangs (feat. Big Sean & Hit-Boy)","1","1","104911","spotify:user:","2020-10-30T04:01:00Z"
"spotify:track:3lIvm65ESTYtJ66VmIyJem","All Week","spotify:artist:45TgXXqMDdF8BkjA83OM7z","Rod Wave","spotify:album:5MatJ1L9cyAZ8yOLfaqqPA","All Week","1","1","170400","spotify:user:","2020-11-13T05:01:09Z"
"spotify:track:2MBjMrecld1TgdzCSVouEW","Bryson","spotify:artist:0ErzCpIMyLcjPiwT4elrtZ","NLE Choppa","spotify:album:1Dp8DJTwLzqxscHc6nHrio","From Dark to Light","1","2","221053","spotify:user:","2020-11-02T20:37:05Z"
"spotify:track:3CVunG1WrBHN0dEV1HjyFE","Lets Link (feat. Tyga & Lil Mosey)","spotify:artist:5KYEMMz9O9iLIESifKAEOp, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:5zctI4wO9XSKS8XwcnqEHk","WhoHeem, Tyga, Lil Mosey","spotify:album:4jnKGsdYRBvK0LXpYlfw55","Lets Link (feat. Tyga & Lil Mosey)","1","1","216000","spotify:user:","2020-10-23T04:02:39Z"
"spotify:track:3MEruRteiUZXkStfTlZqRn","Back to the Streets (feat. Jhené Aiko)","spotify:artist:6cK3NBO6uP7hh0oyuVELFl, spotify:artist:5ZS223C6JyBfXasXxrRqOk","Saweetie, Jhené Aiko","spotify:album:5Qg2XXhV3sxOgfbXtAhU3N","Back to the Streets (feat. Jhené Aiko)","1","1","189496","spotify:user:","2020-10-23T04:02:39Z"
"spotify:track:6w4PV16oMh5I6ZOCvig0hK","Stay Down (with 6LACK & Young Thug)","spotify:artist:3hcs9uc56yIGFCSy9leWe7, spotify:artist:4IVAbR2w4JJNJDDRFP3E83, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Lil Durk, 6LACK, Young Thug","spotify:album:1nqbigpNBTTKQGWxK6ZI7Z","Stay Down (with 6LACK & Young Thug)","1","1","169330","spotify:user:","2020-10-30T04:01:00Z"
"spotify:track:31iqpzg1ZXLLgq0L5iIwLe","Throat Baby (Go Baby)","spotify:artist:5jJjvmEwRr8epuGZq4eUUa","BRS Kash","spotify:album:6SVYokMycYHjHNfAL1rfJV","Throat Baby (Go Baby)","1","1","218181","spotify:user:","2020-10-27T16:15:53Z"
"spotify:track:5iZ5wjTTxSIv8Cfrhj6Jla","What That Speed Bout!?","spotify:artist:0NWbwDZY1VkRqFafuQm6wk, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:7wlFDEWiM5OoIAt8RSli8b","Mike WiLL Made-It, Nicki Minaj, YoungBoy Never Broke Again","spotify:album:2MkgW6dUMTOkCXAbQSUDG5","What That Speed Bout!?","1","1","171165","spotify:user:","2020-11-06T05:01:04Z"
"spotify:track:4Oun2ylbjFKMPTiaSbbCih","WAP (feat. Megan Thee Stallion)","spotify:artist:4kYSro6naA4h99UJvo89HB, spotify:artist:181bsRPaVXVlUKXrxwZfHK","Cardi B, Megan Thee Stallion","spotify:album:2ogiazbrNEx0kQHGl5ZBTQ","WAP (feat. Megan Thee Stallion)","1","1","187541","spotify:user:","2020-08-07T04:01:00Z"
