"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:2Ku1R5X9XNsQSVSH8hSfiv","Un Día Más (de Septiembre)","spotify:artist:6i0h6wBrfNkdf3eTUoelpP","Malmö 040","spotify:album:3XwGCO2PzOUVSxF5iJROkl","Un Día Más (de Septiembre)","1","1","180750","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-09-30T18:59:06Z"
"spotify:track:5BP1TREBbBFjcFlUjaBJLN","Cuerda Auxiliar","spotify:artist:1yk1KXKWdvXVUC1TLAnO97","Besmaya","spotify:album:59nLFrKX6iLLW6MIZ9dKlx","Cuerda Auxiliar","1","1","161100","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-04T15:44:25Z"
"spotify:track:7DTrr4MLNuyIdtzoiBU94v","Pa' Siempre","spotify:artist:0RcY4NqjmxH9C3fxmV896d","DIAZZ TM","spotify:album:5eVUFVP1Q1jX3aty9dZp8u","Pa' Siempre","1","1","210922","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-04T15:44:45Z"
"spotify:track:1Vyf9dBD7DzVWobiEbHoKx","T la Sudo (Demo)","spotify:artist:3BCFlhrVzBKHbzBnWr13d9, spotify:artist:5Vr2AKX7BHkLTslxmuSMF7","Sebastián Cortés, Roy Borland","spotify:album:35avDyqo3YuTl3panFpyFz","T la Sudo (Demo)","1","1","185411","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-05T22:32:58Z"
"spotify:track:0etsGe9x9YXcs6OrNOYcYo","Sigo","spotify:artist:79ehGac6casNGvc5n8XL7J, spotify:artist:3qiQUUvazYmo7tBgQeb2rf, spotify:artist:6brqJHDrdbE1W3JzTxOoea","ARON, Moonkey, MYGAL","spotify:album:0G8V9psVXFVBHiFJYQqOxm","Sigo","1","1","211235","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-06T10:04:16Z"
"spotify:track:07leMGV189amOFSat9q1hI","Destino","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC, spotify:artist:67TDVqPf5B8RQzCg2yZpBk","Funzo & Baby Loud, Lionware","spotify:album:3oK9SOS44UDCXhW5T6iqmu","Destino","1","1","212093","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-10T10:02:55Z"
"spotify:track:0ofQFmf4hNoRoBaDjwDOZU","Trukitos","spotify:artist:4Rzu63KnqMsThOdfkrJk1Z, spotify:artist:6CeuGv4HZFxwZB1LyCBUjn","Lennis Rodriguez, Denyerkin","spotify:album:6b59lCaWY1z3PTjU3KxIkf","Trukitos","1","1","166010","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-10T12:56:05Z"
"spotify:track:0HR8yOBRUAJCwy0RiooIYg","Apareciste","spotify:artist:1phfTBIocBW3UwqcYjaEN6","Mike Bahía","spotify:album:3UbZvsLswQE2L5mBiGlzO0","Navegando","1","6","203165","spotify:user:8ktd9dc8q4n5hviw2fvdxqf6j","2020-10-11T12:37:56Z"
"spotify:track:5zVgsF5TYRGiJ83bKVLzSH","Al Final Del Verano","spotify:artist:7brO6heS2LZRTqdamCU2zB, spotify:artist:3Wzr1922LMNeIQO8YPFNXV","Marco Eguren, Berryuca","spotify:album:33arU9VU1LXKSUwxxiYF58","Al Final Del Verano","1","1","232677","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-14T18:33:52Z"
"spotify:track:6R15xFfDrSAPnud2ctPltc","Viendo Las Estrellas","spotify:artist:67rfT6Gea3omy1Ksii2J88","Emporio","spotify:album:392wOrYVIwU8BdcP1PfapZ","Viendo Las Estrellas","1","1","148662","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-14T19:14:48Z"
"spotify:track:1hFmubfK4V6wReWJNEn89c","Verano Eterno","spotify:artist:4JEY5WEJnYy38hhcpWb1f2","ERRE","spotify:album:6OylRyxcyFhJzBMp96yYu4","Verano Eterno","1","1","164258","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-15T21:42:50Z"
"spotify:track:2tOEOHBy0tFVodv5DYh3y9","Modo Avión","spotify:artist:7mcEsZr6HkOYpoGjcQYkho","DEB","spotify:album:17QxbR6fw0KCyET6HZDJdE","Modo Avión","1","1","188571","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-15T21:43:32Z"
"spotify:track:33OizvPS8J5cDbkvqR4kCe","Pero Yo No","spotify:artist:0GABUps2B17UMu6M8tkEDS, spotify:artist:0adJG3bdFTHCkTY28NkY4u","InnerCut, Bejo","spotify:album:5l7EKw4F1rgfclMOhTjGXP","Pero Yo No","1","1","175058","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-17T16:52:07Z"
"spotify:track:3saEBLFHRDFV2VKEDghlGc","Puzle","spotify:artist:0jFtHVgRe17oRr4WtqJbAP, spotify:artist:4IbBlr7MhIwcmJzBKsAYdj, spotify:artist:41fdo8z7siY4ubFX3JsDQu","Mabbi, Guelo, GiGi","spotify:album:7HfcaaoBYV9FxOBxuWdey8","Puzle","1","1","204943","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-19T00:31:09Z"
"spotify:track:7bidsoy3nzCDNYzAzrV7NN","KHEA: Bzrp Music Sessions, Vol. 34","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:4m6ubhNsdwF4psNf3R8kwR","Bizarrap, KHEA","spotify:album:4uCvvmrzsCEyLDbBJ1pYww","KHEA: Bzrp Music Sessions, Vol. 34","1","1","198703","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-10-19T00:32:44Z"
"spotify:track:2aQJOc2QUTdQl1J2Z9VxYO","Problemas","spotify:artist:6ONwLtT6vOzlO3pfZNAOMw","Paris Boy","spotify:album:0OXuXnfwVvYPtopY9XFRVE","Problemas","1","1","222892","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-04T15:15:09Z"
"spotify:track:1KuiFQ6MBR00bBNEqH33Zs","Distanciaos","spotify:artist:4RK7b5enfCZ7DmrZCChxoi, spotify:artist:0q3DZrcqvPZtjaDEZDGSFt","Aren, ElRoca","spotify:album:7mAPvXnxy1idFHhnVowsfH","Distanciaos","1","1","163479","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-07T21:33:33Z"
"spotify:track:0XinBYhf1X3kdvKQHOX971","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","spotify:artist:5TYxZTjIPqKM8K8NuP9woO, spotify:artist:5IbUz6BcOu6IVY512oxavP, spotify:artist:7xtnpHS34mLlxGZDVUBHSU","C. Tangana, Niño de Elche, La Húngara","spotify:album:7lRNtV18ZVeTYY2w5RhVf2","Tú Me Dejaste De Querer (feat. Niño de Elche & La Hungara)","1","1","198499","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-08T12:12:42Z"
"spotify:track:1nYzjrdVQ8RpF93M0jPFW7","Remember That Night?","spotify:artist:7Lk9V7E1u5gqSHmtcKlOqH","Sara Kays","spotify:album:239r63fqY8PyWX9WcgwNzP","Remember That Night?","1","1","227186","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-09T20:59:11Z"
"spotify:track:2jLBlbegYDhxPkBPUJ2t9X","Otra Ronda Más","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK, spotify:artist:5fmYDIdgEkSgLdL6esxgfp","Hens, Belén Aguilera","spotify:album:1kgCfLdMRat6yVnrFkfhI6","Otra Ronda Más","1","1","153944","spotify:user:paolaaj1","2020-11-12T10:50:26Z"
"spotify:track:4WdTi2TDx1oQkSqfXjY3LX","Qué Bonito Fue","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:3p6RoXkgOvVnSknwjQFHRA","Qué Bonito Fue","1","1","201459","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-14T12:35:44Z"
"spotify:track:0ueBLmQTYZM2HjeJ7OEJEO","Ma go","spotify:artist:4J3vhZNPel1Tyj2GHsXi6i","Moji x Sboy","spotify:album:4orJUNbOfNJwHiOoHNWsSw","Ma go","1","1","209222","spotify:user:6t45vge65huz44dpnm6qkjbdz","2020-11-17T20:53:04Z"
