Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Pump It,Black Eyed Peas,Monkey Business,213066,False,1,1,0,4,0.00937,0.648,0.931,0,0.752,-3.15,0.181,0.744,153.649,MyJam(TLob)
Zapatillas,El Canto Del Loco,Zapatillas,172640,False,61,8,0,4,0.0281,0.428,0.956,0,0.58,-2.382,0.178,0.686,198.076,MyJam(TLob)
La flaca,Jarabe De Palo,La Flaca,261200,False,72,7,1,4,0.52,0.871,0.481,5.54e-05,0.0809,-9.068,0.0383,0.664,103.063,MyJam(TLob)
Stickshifts and Safetybelts,Cake,Fashion Nugget,129000,False,32,1,0,4,0.478,0.66,0.689,0,0.278,-9.671,0.116,0.925,141.556,MyJam(TLob)
Money For Nothing,Dire Straits,Brothers In Arms (Remastered),510933,False,0,2,0,4,0.043,0.666,0.667,0.0005,0.074,-9.305,0.0371,0.679,134.219,MyJam(TLob)
Get Back - Remastered,The Beatles,Let It Be (Remastered),189386,False,0,2,1,4,0.492,0.761,0.592,0.00626,0.61,-9.836,0.0586,0.332,123.095,MyJam(TLob)
Day Tripper - Remastered 2015,The Beatles,1 (Remastered),169000,False,0,6,0,4,0.12,0.665,0.782,4.19e-06,0.125,-8.438,0.0307,0.731,137.453,MyJam(TLob)
It's Only Rock'n'Roll (But I Like It) - 2009 Re-Mastered Digital Version,The Rolling Stones,It's Only Rock 'N' Roll (2009 Re-Mastered),307440,False,0,9,1,4,0.501,0.616,0.957,0.0115,0.318,-3.966,0.0508,0.778,128.517,MyJam(TLob)
We've Gotta Get out of This Place,The Animals,The Singles Plus,192840,False,51,5,1,4,0.586,0.588,0.444,0,0.146,-9.781,0.0362,0.487,124.321,MyJam(TLob)
We Will Rock You - Remastered,Queen,Greatest Hits (Remastered),121813,False,44,2,1,4,0.662,0.7,0.495,0,0.242,-7.213,0.0849,0.506,81.087,MyJam(TLob)
Another One Bites The Dust - Remastered 2011,Queen,Greatest Hits (Remastered),215333,False,45,5,0,4,0.0969,0.928,0.531,0.314,0.16,-6.52,0.161,0.765,109.963,MyJam(TLob)
Bohemian Rhapsody - Remastered 2011,Queen,Greatest Hits (Remastered),355466,False,46,0,0,4,0.256,0.392,0.398,0,0.195,-9.973,0.0515,0.236,143.587,MyJam(TLob)
Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),391376,False,83,2,1,4,0.00574,0.579,0.508,0.000494,0.0575,-9.484,0.027,0.609,147.125,MyJam(TLob)
Hit the Road Jack,Ray Charles,Georgia On My Mind,118266,False,60,8,0,4,0.568,0.613,0.618,0,0.727,-11.831,0.257,0.94,172.741,MyJam(TLob)
Born To Be Wild,Steppenwolf,Steppenwolf,210373,False,73,2,1,4,0.262,0.438,0.71,0.537,0.221,-12.412,0.0919,0.53,145.928,MyJam(TLob)
My Generation - Stereo Version,The Who,My Generation,198706,False,0,2,0,4,0.308,0.412,0.782,0.00822,0.0775,-9.186,0.058,0.705,96.732,MyJam(TLob)
