Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Un Mundo Raro,Luis Miguel,Mexico en la Piel (edicion diamante),160693,False,52,10,1,4,0.54,0.373,0.447,0,0.301,-6.38,0.0303,0.55,122.381,MARIACHIS CLASSICS
Sin sangre en las venas,Luis Miguel,¡MÉXICO Por Siempre!,159946,False,47,7,1,3,0.217,0.508,0.501,0,0.154,-5.512,0.0274,0.676,80.051,MARIACHIS CLASSICS
Qué bonita es mi tierra,Luis Miguel,¡MÉXICO Por Siempre!,173000,False,48,0,1,5,0.216,0.25,0.597,0,0.25,-4.081,0.0362,0.534,163.595,MARIACHIS CLASSICS
Tantita Pena,Alejandro Fernández,Orígenes,208266,False,47,5,0,4,0.125,0.698,0.712,0,0.137,-5.315,0.0924,0.905,90.478,MARIACHIS CLASSICS
El Viajero,Mariachi Vargas De Tecalitlan,La Fiesta Del Mariachi,241746,False,30,0,1,3,0.662,0.389,0.373,0,0.0496,-10.446,0.0363,0.72,87.634,MARIACHIS CLASSICS
Fallaste corazon,Pedro Infante,Mexico Gran Colección Ranchera - Pedro Infante,226080,False,60,7,1,4,0.94,0.361,0.33,0.00242,0.185,-4.602,0.0344,0.467,80.116,MARIACHIS CLASSICS
Ay Jalisco No Te Rajes,La Hija Del Mariachi,"La Hija del Mariachi, Vol. 1",183251,False,41,5,1,4,0.578,0.619,0.551,0,0.136,-4.964,0.037,0.687,135.019,MARIACHIS CLASSICS
No Vale la Pena (En Vivo),Juan Gabriel,Todo,154000,False,52,7,1,4,0.698,0.769,0.31,1.03e-05,0.542,-12.853,0.044,0.741,124.202,MARIACHIS CLASSICS
México Lindo y Querido - En Vivo,Alejandro Fernández,Mexico Madrid En Directo Y Sin Escalas,245306,False,38,9,1,3,0.357,0.255,0.684,0,0.869,-8.486,0.0609,0.367,87.972,MARIACHIS CLASSICS
Cielito Lindo,Mariachi Vargas De Tecalitlan,Lo Mejor de la Musica Mexicana,221773,True,51,0,1,3,0.41,0.263,0.506,3.73e-05,0.355,-4.921,0.0316,0.713,185.552,MARIACHIS CLASSICS
Perdoname,Pepe Aguilar,Por Una Mujer Bonita,209769,False,0,0,1,4,0.683,0.506,0.373,0.0031,0.222,-8.384,0.0274,0.532,88.097,MARIACHIS CLASSICS
El Milagro De Tus Ojos,Jose Julian,El Milagro De Tus Ojos,192712,False,0,5,1,4,0.808,0.601,0.358,0,0.0928,-8.088,0.0298,0.432,131.928,MARIACHIS CLASSICS
Gema,Javier Solís,Sombras,159073,False,0,5,1,4,0.782,0.449,0.467,0,0.267,-4.653,0.0442,0.566,99.407,MARIACHIS CLASSICS
Que Chulada De Mujer,Vicente Fernández,Vicente Fernandez La Tragedia del Vaquero,180200,False,39,2,1,4,0.291,0.68,0.46,0,0.103,-4.262,0.0322,0.865,117.233,MARIACHIS CLASSICS
La Mano de Dios,José Alfredo Jimenez,La Malagradecida,161840,False,48,0,1,3,0.836,0.463,0.247,0,0.111,-10.489,0.0481,0.586,84.366,MARIACHIS CLASSICS
En Tu Pelo,Pepe Aguilar,No Soy de Nadie,157881,False,0,4,0,4,0.591,0.567,0.491,7.63e-06,0.107,-7.769,0.03,0.696,145.896,MARIACHIS CLASSICS
Guadalajara,Vicente Fernández,Lo Mejor De La Baraja Con El Rey,277893,False,39,4,1,1,0.63,0.485,0.732,0.000237,0.24,-5.056,0.0505,0.6,97.19,MARIACHIS CLASSICS
Caminos de Michoacán,Federico Villa,15 Exitos De Federico Villa - Versiones Originales,209666,False,0,10,1,4,0.479,0.589,0.483,0,0.331,-6.285,0.0336,0.804,123.589,MARIACHIS CLASSICS
Contigo Aprendí,Alejandro Fernández,Lo Esencial De Alejandro Fernández,205506,False,43,9,1,4,0.739,0.515,0.233,3.16e-05,0.187,-12.238,0.0323,0.348,87.309,MARIACHIS CLASSICS
Estos Celos,Vicente Fernández,Vicente Fernandez Para Siempre,190226,False,66,4,1,4,0.692,0.746,0.324,0.00782,0.139,-8.064,0.045,0.385,104.976,MARIACHIS CLASSICS
Por Tu Maldito Amor,Vicente Fernández,Por Tu Maldito Amor,236480,False,59,9,1,4,0.772,0.53,0.292,0,0.31,-7.452,0.0342,0.393,82.586,MARIACHIS CLASSICS
Mujeres Divinas,Vicente Fernández,El Cuatrero,189720,False,56,5,0,3,0.565,0.607,0.296,9.17e-05,0.324,-9.541,0.0601,0.577,71.136,MARIACHIS CLASSICS
Lástima Que Seas Ajena,Vicente Fernández,Lastima Que Seas Ajena,257266,False,59,9,1,4,0.592,0.478,0.336,0,0.146,-8.84,0.0371,0.585,110.881,MARIACHIS CLASSICS
Sombras - Versión Trío,Javier Solís,Exitos Con Trio,207146,False,59,7,1,4,0.594,0.723,0.664,1.35e-06,0.31,-4.77,0.034,0.483,94.962,MARIACHIS CLASSICS
Fue un Placer Conocerte (En Vivo) (with Juan Gabriel) - Desde el Auditorio Nacional,"Rocío Dúrcal,Juan Gabriel",El Concierto ... En Vivo,200000,False,55,5,1,4,0.638,0.434,0.562,0,0.974,-9.048,0.0743,0.563,84.859,MARIACHIS CLASSICS
Y...,Javier Solís,10 Exitos De Oro,160200,False,0,9,1,4,0.83,0.468,0.363,0,0.333,-11.738,0.0326,0.669,95.408,MARIACHIS CLASSICS
