Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
summer nights.,"halberd,Nion",summer nights.,84315,False,6,7,1,4,0.939,0.782,0.127,0.781,0.125,-20.939,0.668,0.39,83.989,LOFI BEATS
Rained In,Nathan Kawanishi,Rained In,157884,False,56,7,1,4,0.339,0.491,0.532,0.971,0.257,-9.54,0.0344,0.102,65.091,LOFI BEATS
Cherry Tomatoes,Guustavv,Tid,147200,False,59,2,1,4,0.842,0.768,0.574,0.926,0.115,-7.573,0.0578,0.299,74.997,LOFI BEATS
By The Oak Tree,Featherz,By The Oak Tree,178285,False,43,3,1,4,0.823,0.646,0.29,0.909,0.106,-13.705,0.0385,0.252,140.016,LOFI BEATS
No Lies,"Psalm Trees,Moose Dawa,Andras Szilagyi",Dreams from the Shore,128780,False,60,3,0,4,0.777,0.551,0.316,0.909,0.0797,-10.14,0.0291,0.337,82.014,LOFI BEATS
One_4_u,TV Culture,One_4_u,196800,False,55,10,0,4,0.264,0.695,0.206,0.884,0.14,-8.498,0.0689,0.521,85.016,LOFI BEATS
Don't Mind Me,"Fallen Roses,Koosen,Fets",Don't Mind Me,102048,False,57,11,0,4,0.765,0.736,0.292,0.802,0.428,-18.504,0.131,0.236,85.011,LOFI BEATS
amnèsie,evän,amnèsie,116341,False,50,7,0,4,0.943,0.777,0.3,0.957,0.131,-10.571,0.046,0.272,82.049,LOFI BEATS
Bon Siman,Cookin Soul,Caribbean Bites,68571,False,54,11,1,4,0.0327,0.648,0.69,0.237,0.155,-5.766,0.049,0.195,168.008,LOFI BEATS
Imagination,"Sleepermane,Casiio",Imagination,81062,False,54,5,0,4,0.518,0.785,0.205,0.902,0.107,-10.39,0.167,0.616,167.998,LOFI BEATS
Iloveyou,A L E X,"Growing Up, Vol. 2",165668,False,61,9,1,4,0.658,0.808,0.281,0.942,0.0854,-14.946,0.0512,0.0545,120.989,LOFI BEATS
Lewk,"Green Bull,Weegie,Fets",Lewk,140474,False,56,11,0,4,0.318,0.733,0.505,0.868,0.0893,-6.876,0.075,0.251,85.064,LOFI BEATS
Sleepless,twuan,Sleepless,112207,False,53,10,0,4,0.645,0.764,0.243,0.259,0.354,-12.718,0.304,0.806,77.112,LOFI BEATS
Intel,77th Man,Intel,132000,False,44,3,0,4,0.0831,0.63,0.176,0.757,0.094,-9.861,0.0539,0.397,80.039,LOFI BEATS
Trust,Baskito,Quiet Process,168103,False,50,0,0,4,0.828,0.706,0.289,0.936,0.121,-15.089,0.0582,0.683,154.172,LOFI BEATS
Quiet Life,"Dontcry,Glimlip,Sleepermane",Quiet Life,82325,False,52,7,0,4,0.278,0.894,0.361,0.838,0.239,-10.051,0.0794,0.632,86.026,LOFI BEATS
