Name,Artists,Album,Duration(ms),Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Monumental,Antuigo,Monumental,195057,False,55,4,1,4,0.916,0.491,0.217,0.962,0.177,-6.805,0.0521,0.0647,99.97,DEEP FOCUS
Den inre skogen,Thomas Jackson,Den inre skogen,229657,False,55,9,1,4,0.924,0.532,0.382,0.61,0.134,-17.683,0.0543,0.0455,127.038,DEEP FOCUS
Silver Lining,Erik Reno,Summer Tales,188933,False,55,11,1,4,0.877,0.471,0.138,0.878,0.103,-23.623,0.0351,0.0493,135.934,DEEP FOCUS
The Discovery,Sulfur Springs,The Discovery,193000,False,55,0,1,4,0.827,0.414,0.127,0.822,0.0919,-22.097,0.0383,0.0354,130.021,DEEP FOCUS
Awaken,William Duhamel,Awaken,129936,False,55,2,1,3,0.929,0.346,0.0943,0.918,0.102,-13.632,0.0362,0.109,127.006,DEEP FOCUS
Bouquet with Lilies,La Acacia,Bouquet with Lilies,216607,False,56,0,1,4,0.716,0.621,0.345,0.921,0.091,-12.106,0.0295,0.113,117.683,DEEP FOCUS
Wild Flowers,MVS,Wild Flowers,134212,False,53,4,0,5,0.978,0.25,0.108,0.91,0.148,-19.773,0.0463,0.118,73.59,DEEP FOCUS
Eidolon,Monocle Twins,Eidolon,257668,False,54,10,0,3,0.862,0.553,0.24,0.946,0.0932,-19.522,0.0304,0.164,128.986,DEEP FOCUS
alpha waves,Eucalyptic,alpha waves,205127,False,55,4,0,4,0.795,0.561,0.314,0.876,0.115,-16.989,0.0281,0.0883,95.931,DEEP FOCUS
The Disappearance of the Unmoved Mover,So Vea,The Disappearance of the Unmoved Mover,269296,False,54,11,0,4,0.879,0.627,0.427,0.878,0.0977,-11.498,0.0283,0.132,112.043,DEEP FOCUS
Old Rain on a New Day,Cora Zea,Celestial Siren,225500,False,54,7,1,4,0.971,0.286,0.14,0.892,0.134,-16.496,0.0346,0.154,119.191,DEEP FOCUS
Takeoff,Silo Silo,Takeoff,194666,False,54,4,0,4,0.625,0.44,0.32,0.886,0.0823,-12.011,0.0323,0.0694,180.036,DEEP FOCUS
Suhpratti,Parazal,Hum,186542,False,54,11,0,4,0.974,0.564,0.0515,0.765,0.114,-15.118,0.0338,0.214,93.961,DEEP FOCUS
Projections,Jacob Yoffee,Projections,160033,False,52,9,1,4,0.692,0.329,0.0735,0.815,0.0832,-27.372,0.0383,0.0378,112.206,DEEP FOCUS
Curious Morning,Michael Orvind,Curious Morning,182222,False,53,3,0,4,0.969,0.391,0.231,0.954,0.116,-17.0,0.0363,0.0882,107.981,DEEP FOCUS
If You Believe,Yonder Dale,Unification,183428,False,54,8,0,4,0.937,0.575,0.202,0.441,0.103,-18.544,0.0444,0.142,139.943,DEEP FOCUS
mellow,cloudcrush,mellow,144434,False,53,0,1,4,0.985,0.609,0.157,0.792,0.112,-15.792,0.0322,0.0698,111.966,DEEP FOCUS
Saving Daylight,Harvest Silence,Saving Daylight,206820,False,53,0,1,4,0.456,0.526,0.385,0.922,0.0935,-13.755,0.0296,0.212,120.008,DEEP FOCUS
Forever Distant,The Echelon Effect,Drift Static,180914,False,43,1,1,4,0.869,0.408,0.136,0.906,0.243,-17.702,0.0319,0.108,107.105,DEEP FOCUS
Drifting,Eroded Sky,Drifting,194571,False,56,11,0,4,0.71,0.616,0.202,0.678,0.0871,-14.144,0.0383,0.0773,139.857,DEEP FOCUS
Momentum,Monocle Twins,Momentum,178741,False,53,4,0,3,0.891,0.636,0.248,0.922,0.106,-17.313,0.0309,0.138,117.006,DEEP FOCUS
Adrift,Cooper Sams,Adrift,158117,False,53,7,1,4,0.497,0.382,0.333,0.918,0.106,-15.573,0.0367,0.0486,84.974,DEEP FOCUS
Limitless,Lucas Delphy,Limitless,165685,False,54,7,0,4,0.404,0.238,0.191,0.888,0.107,-20.242,0.0351,0.0365,140.282,DEEP FOCUS
Adjustments,Josie Mehlin,Adjustments,182000,False,52,0,0,4,0.974,0.532,0.541,0.864,0.228,-11.932,0.0283,0.329,136.063,DEEP FOCUS
Shifts Of Light,Avery Young,Still Waters,261613,False,54,3,1,4,0.931,0.455,0.216,0.921,0.0839,-20.107,0.0363,0.179,171.936,DEEP FOCUS
Someday,City of the Sun,Chapter I,288040,False,53,8,0,4,0.265,0.572,0.571,0.917,0.109,-10.067,0.0331,0.115,96.986,DEEP FOCUS
De Fléche,Les Manger Tous,De Fléche,233062,False,52,8,1,4,0.668,0.435,0.333,0.834,0.084,-15.885,0.0308,0.074,90.902,DEEP FOCUS
Waiting like the Storm,Rand Aldo,Nocturne in Green,257625,False,52,5,1,4,0.946,0.162,0.0564,0.889,0.101,-20.696,0.0341,0.0361,60.01,DEEP FOCUS
Path to Serenity,Arya Shae,Path to Serenity,214277,False,55,7,1,1,0.961,0.134,0.0601,0.869,0.109,-19.866,0.0352,0.0388,73.855,DEEP FOCUS
Focus,IFEELU,Focus,167142,False,56,6,0,4,0.566,0.669,0.155,0.8,0.625,-21.592,0.0343,0.0611,111.898,DEEP FOCUS
Glaciers,Lights & Motion,Bloom,176373,False,54,7,1,4,0.733,0.0789,0.16,0.786,0.0943,-18.144,0.0362,0.0409,56.449,DEEP FOCUS
Wild Trails,Epi-Soothe,Wild Trails,218501,False,53,4,1,3,0.742,0.213,0.233,0.881,0.149,-14.347,0.0289,0.0378,94.94,DEEP FOCUS
I Don't Trust That Bird of Prey,Random Forest,Requiescence,210500,False,52,7,1,4,0.605,0.52,0.305,0.899,0.16,-14.38,0.0322,0.0389,120.109,DEEP FOCUS
Solitude,Isobel Belano,Solitude,164981,False,53,7,0,3,0.811,0.171,0.168,0.918,0.111,-18.597,0.0327,0.119,85.183,DEEP FOCUS
Lunar Eclipse,Marc Torch,Lunar Eclipse,156473,False,52,11,0,4,0.224,0.632,0.469,0.854,0.0902,-10.513,0.0307,0.316,128.0,DEEP FOCUS
Retrospectacular,Domaine Blanc,Retrospectacular,200000,False,52,9,1,4,0.81,0.368,0.293,0.864,0.11,-16.379,0.0346,0.197,119.977,DEEP FOCUS
Sintra,Made Of Gold,Reflections,201951,False,52,2,0,4,0.984,0.395,0.147,0.909,0.0724,-19.174,0.051,0.167,164.176,DEEP FOCUS
Morning Shimmer,Vochey,Morning Shimmer,218880,False,52,11,0,4,0.58,0.449,0.163,0.908,0.114,-16.409,0.0361,0.0501,125.088,DEEP FOCUS
Orbits,Halfway Escape,Orbits,204827,False,51,6,1,4,0.855,0.438,0.404,0.881,0.11,-13.924,0.039,0.4,116.142,DEEP FOCUS
Floating Sunbeams,Michael Orvind,Floating Sunbeams,159292,False,51,1,1,4,0.98,0.205,0.202,0.85,0.128,-15.952,0.0427,0.086,113.057,DEEP FOCUS
